name,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,min_viable_level
Metagross,15,15,15,1037,23,85.23,1.33,0.24,16,14,16,14,16,35.57575757575758
Mew,10,10,10,854,26,86.48,1.3000000000000007,0.18999999999999995,14,14,8,14,9,35.59288537549407
Mew,10,10,15,864,26,88.32,1.3000000000000007,0.18999999999999995,14,14,8,14,9,35.17316017316017
Mew,10,15,10,864,26,88.45,1.3000000000000007,0.18999999999999995,14,14,8,14,9,35.17316017316017
Mew,10,15,15,873,26,90.33000000000001,1.3000000000000007,0.18999999999999995,14,14,8,14,9,34.9025974025974
Mew,15,10,10,873,26,88.44999999999999,1.33,0.18999999999999995,14,14,8,14,9,35.17316017316017
Mew,15,10,15,883,26,90.34,1.33,0.18999999999999995,14,14,8,14,9,34.9025974025974
Mew,15,15,10,883,26,90.46999999999998,1.33,0.18999999999999995,14,14,8,14,9,34.9025974025974
Mew,15,15,15,893,26,92.39000000000001,1.33,0.18999999999999995,14,14,8,14,9,34.57575757575758
Mewtwo,10,10,10,1928,25,29.960000000000008,1.5999999999999996,0.2899999999999998,14,14,14,5,14,46.16883116883117
Mewtwo,10,10,15,1950,25,30.61999999999999,1.5999999999999996,0.2899999999999998,14,14,14,5,14,48.81422924901186
Mewtwo,10,15,10,1965,25,31.730000000000004,1.5999999999999996,0.2899999999999998,14,14,14,5,14,48.81422924901186
Mewtwo,10,15,15,1986,25,32.44,1.5999999999999996,0.2899999999999998,14,14,14,5,14,42.81565656565657
Mewtwo,15,10,10,1934,25,29.28,1.5300000000000011,0.28,14,14,14,5,14,48.81422924901186
Mewtwo,15,10,15,1955,25,29.929999999999993,1.5300000000000011,0.28,14,14,14,5,14,49.66942148760331
Mewtwo,15,15,10,1970,25,31.060000000000002,1.5300000000000011,0.28,14,14,14,5,14,42.81565656565657
Mewtwo,15,15,15,1992,25,31.75999999999999,1.5300000000000011,0.28,14,14,14,5,14,43.1283422459893
Milotic,10,10,10,785,24,77.06000000000002,1.160000000000001,0.22999999999999998,17,17,2,17,12,48.47402597402598
Milotic,10,10,15,794,25,78.78,1.160000000000001,0.22999999999999998,17,17,2,17,12,46.96969696969697
Milotic,10,15,10,793,24,78.75,1.160000000000001,0.22999999999999998,17,17,2,17,12,46.96969696969697
Milotic,10,15,15,802,25,80.48999999999998,1.160000000000001,0.22999999999999998,17,17,2,17,12,45.97402597402598
Milotic,15,10,10,804,24,78.93,1.1799999999999997,0.22999999999999998,17,17,2,17,12,46.81818181818182
Milotic,15,10,15,813,25,80.68,1.1799999999999997,0.22999999999999998,17,17,2,17,12,45.97402597402598
Milotic,15,15,10,812,24,80.63999999999999,1.1799999999999997,0.22999999999999998,17,17,2,17,12,45.97402597402598
Milotic,15,15,15,821,25,82.44,1.1799999999999997,0.22999999999999998,17,17,2,17,12,45.24242424242424
Moltres,10,10,10,1156,24,42.109999999999985,-0.6400000000000006,0.2200000000000002,1,7,1,1,7,47.63636363636364
Moltres,10,10,15,1170,24,43.08000000000001,-0.6400000000000006,0.2200000000000002,1,7,1,1,7,36.02272727272727
Moltres,10,15,10,1179,24,43.71000000000001,-0.6400000000000006,0.2200000000000002,1,7,1,1,7,36.36363636363637
Moltres,10,15,15,1192,24,44.72000000000001,-0.6400000000000006,0.2200000000000002,1,7,1,1,7,36.36363636363637
Moltres,15,10,10,1167,24,42.49000000000001,-0.6899999999999995,0.2200000000000002,1,7,1,1,7,36.02272727272727
Moltres,15,10,15,1181,24,43.48000000000002,-0.6899999999999995,0.2200000000000002,1,7,1,1,7,36.36363636363637
Moltres,15,15,10,1190,24,44.129999999999995,-0.6899999999999995,0.2200000000000002,1,7,1,1,7,36.36363636363637
Moltres,15,15,15,1203,24,45.150000000000006,-0.6899999999999995,0.2200000000000002,1,7,1,1,7,39.09090909090909
Mr. Rime,10,10,10,737,22,63.95,1.3199999999999985,0.17999999999999994,11,14,14,14,11,42.57575757575758
Mr. Rime,10,10,15,746,23,65.55000000000001,1.3199999999999985,0.17999999999999994,11,14,14,14,11,41.97860962566845
Mr. Rime,10,15,10,747,22,65.63999999999999,1.3199999999999985,0.17999999999999994,11,14,14,14,11,41.97860962566845
Mr. Rime,10,15,15,756,23,67.28000000000002,1.3199999999999985,0.17999999999999994,11,14,14,14,11,41.16477272727273
Mr. Rime,15,10,10,753,22,65.38999999999999,1.3399999999999999,0.18999999999999995,11,14,14,14,11,42.24242424242424
Mr. Rime,15,10,15,763,23,67.02999999999999,1.3399999999999999,0.18999999999999995,11,14,14,14,11,41.24242424242424
Mr. Rime,15,15,10,763,22,67.13,1.3399999999999999,0.18999999999999995,11,14,14,14,11,40.90909090909091
Mr. Rime,15,15,15,772,23,68.8,1.3399999999999999,0.18999999999999995,11,14,14,14,11,40.27972027972028
Mudsdale,10,10,10,795,26,68.63000000000001,1.2400000000000002,0.18000000000000016,10,10,10,10,12,42.10227272727273
Mudsdale,10,10,15,804,26,70.08,1.2400000000000002,0.18000000000000016,10,10,10,10,12,41.57575757575758
Mudsdale,10,15,10,806,26,70.48,1.2400000000000002,0.18000000000000016,10,10,10,10,12,41.57575757575758
Mudsdale,10,15,15,815,26,71.98,1.2400000000000002,0.18000000000000016,10,10,10,10,12,40.80213903743316
Mudsdale,15,10,10,813,26,70.06,1.2599999999999998,0.18000000000000016,10,10,10,10,12,41.57575757575758
Mudsdale,15,10,15,822,26,71.55000000000001,1.2599999999999998,0.18000000000000016,10,10,10,10,12,40.75757575757576
Mudsdale,15,15,10,824,26,71.97999999999999,1.2599999999999998,0.18000000000000016,10,10,10,10,12,40.75757575757576
Mudsdale,15,15,15,833,26,73.5,1.2599999999999998,0.18000000000000016,10,10,10,10,12,40.43181818181818
Necrozma,10,10,10,616,39,67.0,0.7900000000000009,0.21999999999999997,14,8,8,14,2,41.942148760330575
Necrozma,10,10,15,619,39,68.29999999999998,0.7900000000000009,0.21999999999999997,14,8,8,14,2,40.68181818181818
Necrozma,10,15,10,628,39,68.85000000000001,0.7900000000000009,0.21999999999999997,14,8,8,14,2,40.68181818181818
Necrozma,10,15,15,631,39,70.18,0.7900000000000009,0.21999999999999997,14,8,8,14,2,40.68181818181818
Necrozma,15,10,10,634,39,68.47999999999999,0.8200000000000003,0.22999999999999998,14,8,8,14,2,40.68181818181818
Necrozma,15,10,15,638,39,69.80999999999999,0.8200000000000003,0.22999999999999998,14,8,8,14,2,40.68181818181818
Necrozma,15,15,10,646,39,70.36000000000001,0.8200000000000003,0.22999999999999998,14,8,8,14,2,40.68181818181818
Necrozma,15,15,15,650,39,71.72999999999999,0.8200000000000003,0.22999999999999998,14,8,8,14,2,43.18181818181818
Nihilego,10,10,10,1037,28,90.97999999999999,1.290000000000001,0.24,15,13,13,15,13,40.717703349282296
Nihilego,10,10,15,1048,28,92.81,1.290000000000001,0.24,15,13,13,15,13,40.43181818181818
Nihilego,10,15,10,1048,28,93.05,1.290000000000001,0.24,15,13,13,15,13,40.43181818181818
Nihilego,10,15,15,1060,28,94.91999999999999,1.290000000000001,0.24,15,13,13,15,13,39.54545454545455
Nihilego,15,10,10,1057,28,92.77000000000001,1.3000000000000007,0.24,15,13,13,15,13,40.43181818181818
Nihilego,15,10,15,1067,28,94.60999999999999,1.3000000000000007,0.24,15,13,13,15,13,39.89510489510489
Nihilego,15,15,10,1069,28,94.88,1.3000000000000007,0.24,15,13,13,15,13,39.54545454545455
Nihilego,15,15,15,1079,28,96.78000000000002,1.3000000000000007,0.24,15,13,13,15,13,38.74331550802139
Overqwil,10,10,15,778,23,61.99,1.25,0.21999999999999997,1,13,13,13,1,49.87603305785124
Overqwil,10,15,10,779,22,62.21,1.25,0.21999999999999997,1,13,13,13,1,49.87603305785124
Overqwil,10,15,15,789,23,63.699999999999996,1.25,0.21999999999999997,1,13,13,13,1,49.12587412587413
Overqwil,15,10,10,785,22,61.88,1.2800000000000011,0.21999999999999997,1,13,13,13,1,49.87603305785124
Overqwil,15,10,15,795,23,63.36,1.2800000000000011,0.21999999999999997,1,13,13,13,1,49.46969696969697
Overqwil,15,15,10,796,22,63.580000000000005,1.2800000000000011,0.21999999999999997,1,13,13,13,1,48.83116883116883
Overqwil,15,15,15,805,23,65.11,1.2800000000000011,0.21999999999999997,1,13,13,13,1,48.74125874125874
Palafin,10,10,10,1247,26,68.62,1.0200000000000005,0.18999999999999995,17,17,17,11,7,47.55980861244019
Palafin,10,10,15,1260,26,70.08,1.0200000000000005,0.18999999999999995,17,17,17,11,7,47.316017316017316
Palafin,10,15,10,1262,26,70.30000000000001,1.0200000000000005,0.18999999999999995,17,17,17,11,7,47.210743801652896
Palafin,10,15,15,1275,26,71.77999999999999,1.0200000000000005,0.18999999999999995,17,17,17,11,7,46.89723320158103
Palafin,15,10,10,1266,26,69.66,1.0300000000000002,0.17999999999999994,17,17,17,11,7,47.210743801652896
Palafin,15,10,15,1279,26,71.14999999999999,1.0300000000000002,0.17999999999999994,17,17,17,11,7,46.89723320158103
Palafin,15,15,10,1281,26,71.34999999999998,1.0300000000000002,0.17999999999999994,17,17,17,11,7,46.89723320158103
Palafin,15,15,15,1295,26,72.88,1.0300000000000002,0.17999999999999994,17,17,17,11,7,45.2020202020202
Pangoro,10,10,10,757,24,63.82,1.58,0.24,5,1,5,5,1,45.90909090909091
Pangoro,10,10,15,764,25,65.23000000000002,1.58,0.24,5,1,5,5,1,44.86363636363636
Pangoro,10,15,10,769,24,65.86,1.58,0.24,5,1,5,5,1,44.84848484848485
Pangoro,10,15,15,777,25,67.33000000000001,1.58,0.24,5,1,5,5,1,43.18181818181818
Pangoro,15,10,10,772,24,65.18,1.620000000000001,0.25,5,1,5,5,1,44.86363636363636
Pangoro,15,10,15,781,25,66.62999999999998,1.620000000000001,0.25,5,1,5,5,1,44.09090909090909
Pangoro,15,15,10,785,24,67.27000000000001,1.620000000000001,0.25,5,1,5,5,1,43.18181818181818
Pangoro,15,15,15,794,25,68.75999999999999,1.620000000000001,0.25,5,1,5,5,1,42.603305785123965
Passimian,10,10,10,791,26,65.56000000000002,1.2700000000000014,0.19999999999999996,5,5,5,5,5,45.86363636363636
Passimian,10,10,15,800,26,66.96000000000001,1.2700000000000014,0.19999999999999996,5,5,5,5,5,45.36363636363637
Passimian,10,15,10,803,26,67.49,1.2700000000000014,0.19999999999999996,5,5,5,5,5,44.77272727272727
Passimian,10,15,15,811,26,68.92999999999999,1.2700000000000014,0.19999999999999996,5,5,5,5,5,43.1060606060606
Passimian,15,10,10,809,26,67.0,1.299999999999999,0.21999999999999997,5,5,5,5,5,45.36363636363637
Passimian,15,10,15,817,26,68.42999999999999,1.299999999999999,0.21999999999999997,5,5,5,5,5,43.1060606060606
Passimian,15,15,10,821,26,68.97,1.299999999999999,0.21999999999999997,5,5,5,5,5,43.1060606060606
Passimian,15,15,15,830,26,70.44999999999999,1.299999999999999,0.21999999999999997,5,5,5,5,5,43.1060606060606
Polteageist,10,10,15,810,18,57.11,1.3200000000000003,0.19999999999999996,8,8,8,8,14,49.46969696969697
Polteageist,10,15,10,808,18,56.82,1.3200000000000003,0.19999999999999996,8,8,8,8,14,49.46969696969697
Polteageist,10,15,15,821,18,58.550000000000004,1.3200000000000003,0.19999999999999996,8,8,8,8,14,47.90909090909091
Polteageist,15,10,10,814,18,56.540000000000006,1.3400000000000016,0.20000000000000018,8,8,8,8,14,49.46969696969697
Polteageist,15,10,15,826,18,58.26,1.3400000000000016,0.20000000000000018,8,8,8,8,14,48.155080213903744
Polteageist,15,15,10,824,18,57.96,1.3400000000000016,0.20000000000000018,8,8,8,8,14,48.155080213903744
Polteageist,15,15,15,836,18,59.71999999999999,1.3400000000000016,0.20000000000000018,8,8,8,8,14,46.83982683982684
Primarina,10,10,10,837,22,71.61,1.2400000000000002,0.26,17,4,17,4,17,43.47402597402598
Primarina,10,10,15,847,23,73.39999999999999,1.2400000000000002,0.26,17,4,17,4,17,42.58741258741259
Primarina,10,15,10,847,22,73.35000000000001,1.2400000000000002,0.26,17,4,17,4,17,42.58741258741259
Primarina,10,15,15,857,23,75.19,1.2400000000000002,0.26,17,4,17,4,17,41.688311688311686
Primarina,15,10,10,853,22,73.06,1.2599999999999998,0.27,17,4,17,4,17,42.97202797202797
Primarina,15,10,15,864,23,74.88,1.2599999999999998,0.27,17,4,17,4,17,41.81818181818182
Primarina,15,15,10,864,22,74.83999999999999,1.2599999999999998,0.27,17,4,17,4,17,41.96969696969697
Primarina,15,15,15,875,23,76.72,1.2599999999999998,0.27,17,4,17,4,17,41.13636363636363
Raikou,10,10,10,904,24,74.36999999999999,1.4600000000000009,0.26,3,3,3,3,3,44.20454545454545
Raikou,10,10,15,914,24,76.08,1.4600000000000009,0.26,3,3,3,3,3,43.57954545454545
Raikou,10,15,10,914,24,76.19000000000001,1.4600000000000009,0.26,3,3,3,3,3,43.57954545454545
Raikou,10,15,15,925,24,77.95,1.4600000000000009,0.26,3,3,3,3,3,42.95454545454545
Raikou,15,10,10,922,24,75.76,1.4799999999999986,0.27,3,3,3,3,3,43.57954545454545
Raikou,15,10,15,932,24,77.50000000000001,1.4799999999999986,0.27,3,3,3,3,3,42.95454545454545
Raikou,15,15,10,933,24,77.60999999999999,1.4799999999999986,0.27,3,3,3,3,3,42.95454545454545
Raikou,15,15,15,944,24,79.39999999999999,1.4799999999999986,0.27,3,3,3,3,3,42.95454545454545
Rayquaza,10,10,10,1005,24,68.74000000000001,1.2200000000000006,0.20999999999999996,2,7,2,7,2,45.95959595959596
Rayquaza,10,10,15,1017,25,70.28,1.2200000000000006,0.20999999999999996,2,7,2,7,2,45.4040404040404
Rayquaza,10,15,10,1020,24,70.64,1.2200000000000006,0.20999999999999996,2,7,2,7,2,45.4040404040404
Rayquaza,10,15,15,1031,25,72.23000000000002,1.2200000000000006,0.20999999999999996,2,7,2,7,2,44.46969696969697
Rayquaza,15,10,10,1023,24,69.84999999999998,1.2400000000000002,0.21999999999999997,2,7,2,7,2,45.45454545454545
Rayquaza,15,10,15,1034,25,71.41,1.2400000000000002,0.21999999999999997,2,7,2,7,2,44.46969696969697
Rayquaza,15,15,10,1037,24,71.78,1.2400000000000002,0.21999999999999997,2,7,2,7,2,44.46969696969697
Rayquaza,15,15,15,1048,25,73.4,1.2400000000000002,0.21999999999999997,2,7,2,7,2,44.36363636363636
Regice,10,10,10,815,22,108.91000000000001,1.3299999999999983,0.24,11,11,12,11,5,36.36363636363637
Regice,10,10,15,825,23,111.63999999999999,1.3299999999999983,0.24,11,11,12,11,5,36.027667984189726
Regice,10,15,10,821,22,110.62999999999998,1.3299999999999983,0.24,11,11,12,11,5,36.074380165289256
Regice,10,15,15,831,23,113.4,1.3299999999999983,0.24,11,11,12,11,5,34.92424242424242
Regice,15,10,10,837,22,111.94,1.3600000000000012,0.25,11,11,12,11,5,36.027667984189726
Regice,15,10,15,847,23,114.73999999999998,1.3600000000000012,0.25,11,11,12,11,5,34.92424242424242
Regice,15,15,10,843,22,113.7,1.3600000000000012,0.25,11,11,12,11,5,34.92424242424242
Regice,15,15,15,853,23,116.53000000000002,1.3600000000000012,0.25,11,11,12,11,5,34.665071770334926
Regirock,10,10,10,815,22,114.52,1.2800000000000011,0.22999999999999998,15,15,12,15,3,36.59090909090909
Regirock,10,10,15,825,23,117.38,1.2800000000000011,0.22999999999999998,15,15,12,15,3,36.24505928853755
Regirock,10,15,10,821,22,116.32000000000001,1.2800000000000011,0.22999999999999998,15,15,12,15,3,36.43181818181818
Regirock,10,15,15,831,23,119.22000000000001,1.2800000000000011,0.22999999999999998,15,15,12,15,3,36.074380165289256
Regirock,15,10,10,837,22,117.54,1.3100000000000005,0.24,15,15,12,15,3,36.24505928853755
Regirock,15,10,15,847,23,120.47999999999999,1.3100000000000005,0.24,15,15,12,15,3,35.8102766798419
Regirock,15,15,10,843,22,119.38999999999999,1.3100000000000005,0.24,15,15,12,15,3,36.074380165289256
Regirock,15,15,15,853,23,122.36999999999999,1.3100000000000005,0.24,15,15,12,15,3,35.17316017316017
Reshiram,10,10,10,1061,23,80.22,1.3100000000000005,0.21999999999999997,2,6,2,1,6,46.19318181818182
Reshiram,10,10,15,1073,24,82.09000000000002,1.3100000000000005,0.21999999999999997,2,6,2,1,6,45.59288537549407
Reshiram,10,15,10,1073,23,82.03999999999999,1.3100000000000005,0.21999999999999997,2,6,2,1,6,45.77651515151515
Reshiram,10,15,15,1085,24,83.95000000000002,1.3100000000000005,0.21999999999999997,2,6,2,1,6,44.84848484848485
Reshiram,15,10,10,1080,23,81.61000000000001,1.33,0.24,2,6,2,1,6,45.84710743801653
Reshiram,15,10,15,1091,24,83.49999999999999,1.33,0.24,2,6,2,1,6,45.15810276679842
Reshiram,15,15,10,1092,23,83.45,1.33,0.24,2,6,2,1,6,45.15810276679842
Reshiram,15,15,15,1104,24,85.4,1.33,0.24,2,6,2,1,6,44.36363636363636
Rhyperior,10,10,10,979,29,99.72999999999999,1.3699999999999992,0.26,10,15,10,12,15,40.36363636363637
Rhyperior,10,10,15,988,29,101.64000000000001,1.3699999999999992,0.26,10,15,10,12,15,40.303030303030305
Rhyperior,10,15,10,992,29,102.22999999999999,1.3699999999999992,0.26,10,15,10,12,15,40.27972027972028
Rhyperior,10,15,15,1001,29,104.19000000000001,1.3699999999999992,0.26,10,15,10,12,15,39.36363636363636
Rhyperior,15,10,10,999,29,101.67999999999999,1.3899999999999988,0.26,10,15,10,12,15,40.303030303030305
Rhyperior,15,10,15,1008,29,103.62,1.3899999999999988,0.26,10,15,10,12,15,39.421487603305785
Rhyperior,15,15,10,1011,29,104.22000000000001,1.3899999999999988,0.26,10,15,10,12,15,39.421487603305785
Rhyperior,15,15,15,1020,29,106.22000000000001,1.3899999999999988,0.26,10,15,10,12,15,38.96694214876033
Rillaboom,10,10,10,869,26,65.68,1.2300000000000004,0.20000000000000018,9,9,9,9,10,42.72727272727273
Rillaboom,10,10,15,879,26,67.07999999999998,1.2300000000000004,0.20000000000000018,9,9,9,9,10,42.27272727272727
Rillaboom,10,15,10,881,26,67.52000000000001,1.2300000000000004,0.20000000000000018,9,9,9,9,10,42.27272727272727
Rillaboom,10,15,15,891,26,68.96000000000001,1.2300000000000004,0.20000000000000018,9,9,9,9,10,41.94805194805195
Rillaboom,15,10,10,887,26,67.0,1.2400000000000002,0.20000000000000018,9,9,9,9,10,42.27272727272727
Rillaboom,15,10,15,896,26,68.41999999999999,1.2400000000000002,0.20000000000000018,9,9,9,9,10,41.94805194805195
Rillaboom,15,15,10,899,26,68.87000000000002,1.2400000000000002,0.20000000000000018,9,9,9,9,10,41.94805194805195
Rillaboom,15,15,15,909,26,70.34000000000002,1.2400000000000002,0.20000000000000018,9,9,9,9,10,41.70454545454545
Salamence,10,10,10,983,24,68.0,1.3100000000000005,0.25,2,7,2,7,2,49.36363636363636
Salamence,10,10,15,993,25,69.50999999999999,1.3100000000000005,0.25,2,7,2,7,2,48.51239669421488
Salamence,10,15,10,996,24,69.91,1.3100000000000005,0.25,2,7,2,7,2,48.51239669421488
Salamence,10,15,15,1008,25,71.45000000000002,1.3100000000000005,0.25,2,7,2,7,2,47.95454545454545
Salamence,15,10,10,999,24,69.22,1.3399999999999999,0.25,2,7,2,7,2,48.51239669421488
Salamence,15,10,15,1011,25,70.75,1.3399999999999999,0.25,2,7,2,7,2,48.36363636363637
Salamence,15,15,10,1014,24,71.17000000000002,1.3399999999999999,0.25,2,7,2,7,2,48.18181818181818
Salamence,15,15,15,1025,25,72.73999999999998,1.3399999999999999,0.25,2,7,2,7,2,47.14876033057851
Samurott,10,15,10,767,31,72.63,2.7200000000000006,0.49,17,1,17,11,1,50.0
Samurott,10,15,15,775,32,74.20000000000002,2.7200000000000006,0.49,17,1,17,11,1,50.0
Samurott,15,10,15,782,32,73.81,2.8,0.51,17,1,17,11,1,50.0
Samurott,15,15,10,785,31,74.36000000000001,2.8,0.51,17,1,17,11,1,50.0
Samurott,15,15,15,793,32,75.97,2.8,0.51,17,1,17,11,1,50.0
Scizor,10,10,10,783,19,52.60999999999999,1.1799999999999988,0.18999999999999995,0,16,16,0,9,44.90909090909091
Scizor,10,10,15,794,21,54.05,1.1799999999999988,0.18999999999999995,0,16,16,0,9,43.90909090909091
Scizor,10,15,10,793,19,53.989999999999995,1.1799999999999988,0.18999999999999995,0,16,16,0,9,43.90909090909091
Scizor,10,15,15,804,21,55.46000000000001,1.1799999999999988,0.18999999999999995,0,16,16,0,9,43.57575757575758
Scizor,15,10,10,799,19,53.68999999999999,1.2100000000000009,0.19999999999999996,0,16,16,0,9,44.188311688311686
Scizor,15,10,15,809,21,55.16,1.2100000000000009,0.19999999999999996,0,16,16,0,9,43.57575757575758
Scizor,15,15,10,809,19,55.089999999999996,1.2100000000000009,0.19999999999999996,0,16,16,0,9,43.57575757575758
Scizor,15,15,15,820,21,56.599999999999994,1.2100000000000009,0.19999999999999996,0,16,16,0,9,42.90909090909091
Shaymin,10,10,10,1214,26,74.74000000000001,3.3600000000000003,0.21999999999999997,9,9,12,9,9,47.84090909090909
Shaymin,10,10,15,1227,26,76.33,3.3600000000000003,0.21999999999999997,9,9,12,9,9,48.78787878787879
Shaymin,10,15,10,1238,26,77.27000000000001,3.3600000000000003,0.21999999999999997,9,9,12,9,9,48.78787878787879
Shaymin,10,15,15,1251,26,78.91,3.3600000000000003,0.21999999999999997,9,9,12,9,9,42.72727272727273
Shaymin,15,10,10,1224,26,75.81,3.3899999999999997,0.22999999999999998,9,9,12,9,9,47.84090909090909
Shaymin,15,10,15,1237,26,77.41999999999999,3.3899999999999997,0.22999999999999998,9,9,12,9,9,42.72727272727273
Shaymin,15,15,10,1249,26,78.38999999999999,3.3899999999999997,0.22999999999999998,9,9,12,9,9,42.72727272727273
Shaymin,15,15,15,1263,26,80.06,3.3899999999999997,0.22999999999999998,9,9,12,9,9,40.53030303030303
Skeledirge,10,10,10,790,26,88.98,1.5199999999999996,0.20999999999999996,6,8,6,1,8,33.57954545454545
Skeledirge,10,10,15,798,27,90.81,1.5199999999999996,0.20999999999999996,6,8,6,1,8,32.62626262626263
Skeledirge,10,15,10,800,26,91.34,1.5199999999999996,0.20999999999999996,6,8,6,1,8,32.62626262626263
Skeledirge,10,15,15,808,27,93.23,1.5199999999999996,0.20999999999999996,6,8,6,1,8,31.04895104895105
Skeledirge,15,10,10,809,26,91.02000000000001,1.5600000000000005,0.21999999999999997,6,8,6,1,8,32.62626262626263
Skeledirge,15,10,15,817,27,92.88,1.5600000000000005,0.21999999999999997,6,8,6,1,8,31.33116883116883
Skeledirge,15,15,10,819,26,93.42999999999999,1.5600000000000005,0.21999999999999997,6,8,6,1,8,31.04895104895105
Skeledirge,15,15,15,828,27,95.37,1.5600000000000005,0.21999999999999997,6,8,6,1,8,30.974025974025974
Snorlax,10,10,10,842,37,91.35000000000001,1.0600000000000005,0.24,12,12,8,12,5,47.7020202020202
Snorlax,10,10,15,848,37,92.67999999999999,1.0600000000000005,0.24,12,12,8,12,5,46.609848484848484
Snorlax,10,15,10,854,37,93.9,1.0600000000000005,0.24,12,12,8,12,5,46.29370629370629
Snorlax,10,15,15,860,37,95.27999999999999,1.0600000000000005,0.24,12,12,8,12,5,46.201298701298704
Snorlax,15,10,10,863,37,93.78,1.0899999999999999,0.25,12,12,8,12,5,46.462450592885375
Snorlax,15,10,15,870,37,95.16999999999999,1.0899999999999999,0.25,12,12,8,12,5,46.201298701298704
Snorlax,15,15,10,876,37,96.41000000000001,1.0899999999999999,0.25,12,12,8,12,5,45.846905537459286
Snorlax,15,15,15,882,37,97.82,1.0899999999999999,0.25,12,12,8,12,5,45.66775244299674
Solgaleo,10,10,10,1061,30,79.02,1.1100000000000003,0.18999999999999995,14,16,6,14,9,38.057851239669425
Solgaleo,10,10,15,1071,30,80.44999999999999,1.1100000000000003,0.18999999999999995,14,16,6,14,9,37.62626262626263
Solgaleo,10,15,10,1075,30,80.97,1.1100000000000003,0.18999999999999995,14,16,6,14,9,37.62626262626263
Solgaleo,10,15,15,1085,30,82.45,1.1100000000000003,0.18999999999999995,14,16,6,14,9,37.14876033057851
Solgaleo,15,10,10,1082,30,80.56,1.1400000000000006,0.18999999999999995,14,16,6,14,9,37.62626262626263
Solgaleo,15,10,15,1092,30,82.02,1.1400000000000006,0.18999999999999995,14,16,6,14,9,37.14876033057851
Solgaleo,15,15,10,1095,30,82.55999999999999,1.1400000000000006,0.18999999999999995,14,16,6,14,9,36.96969696969697
Solgaleo,15,15,15,1106,30,84.06000000000002,1.1400000000000006,0.18999999999999995,14,16,6,14,9,36.96969696969697
Stakataka,10,10,10,860,18,74.69999999999999,1.1300000000000008,0.19999999999999996,15,16,15,15,10,38.96694214876033
Stakataka,10,10,15,874,18,76.94999999999999,1.1300000000000008,0.19999999999999996,15,16,15,15,10,37.41477272727273
Stakataka,10,15,10,868,18,75.9,1.1300000000000008,0.19999999999999996,15,16,15,15,10,37.90909090909091
Stakataka,10,15,15,881,18,78.19999999999999,1.1300000000000008,0.19999999999999996,15,16,15,15,10,37.10227272727273
Stakataka,15,10,10,880,18,76.40999999999998,1.17,0.20000000000000018,15,16,15,15,10,37.90909090909091
Stakataka,15,10,15,894,18,78.71000000000001,1.17,0.20000000000000018,15,16,15,15,10,37.10227272727273
Stakataka,15,15,10,888,18,77.63000000000001,1.17,0.20000000000000018,15,16,15,15,10,37.27272727272727
Stakataka,15,15,15,901,18,79.99000000000001,1.17,0.20000000000000018,15,16,15,15,10,36.90909090909091
Suicune,10,10,10,778,26,90.64000000000001,1.0999999999999988,0.20999999999999996,17,17,1,11,17,41.345454545454544
Suicune,10,10,15,786,26,92.57,1.0999999999999988,0.20999999999999996,17,17,1,11,17,40.71678321678322
Suicune,10,15,10,786,26,92.48,1.0999999999999988,0.20999999999999996,17,17,1,11,17,40.71678321678322
Suicune,10,15,15,794,26,94.46,1.0999999999999988,0.20999999999999996,17,17,1,11,17,40.13513513513514
Suicune,15,10,10,799,26,92.87,1.12,0.21999999999999997,17,17,1,11,17,40.644654088050316
Suicune,15,10,15,807,26,94.84,1.12,0.21999999999999997,17,17,1,11,17,40.130293159609124
Suicune,15,15,10,807,26,94.77000000000001,1.12,0.21999999999999997,17,17,1,11,17,40.130293159609124
Suicune,15,15,15,816,26,96.78,1.12,0.21999999999999997,17,17,1,11,17,39.40191387559808
Swampert,10,10,10,776,26,71.61,1.2799999999999994,0.25,17,10,10,10,17,49.84848484848485
Swampert,10,10,15,785,26,73.14,1.2799999999999994,0.25,17,10,10,10,17,49.82954545454545
Swampert,10,15,10,787,26,73.54999999999998,1.2799999999999994,0.25,17,10,10,10,17,49.82954545454545
Swampert,10,15,15,795,26,75.12000000000002,1.2799999999999994,0.25,17,10,10,10,17,49.8051948051948
Swampert,15,10,10,794,26,73.19999999999999,1.3000000000000007,0.26,17,10,10,10,17,49.82954545454545
Swampert,15,10,15,802,26,74.76,1.3000000000000007,0.26,17,10,10,10,17,49.82954545454545
Swampert,15,15,10,804,26,75.17,1.3000000000000007,0.26,17,10,10,10,17,49.8051948051948
Swampert,15,15,15,813,26,76.78000000000002,1.3000000000000007,0.26,17,10,10,10,17,47.86363636363637
Sylveon,10,10,10,801,24,80.38,1.160000000000001,0.20999999999999996,4,4,12,4,12,40.78512396694215
Sylveon,10,10,15,811,25,82.17000000000002,1.160000000000001,0.20999999999999996,4,4,12,4,12,40.616883116883116
Sylveon,10,15,10,811,24,82.24999999999999,1.160000000000001,0.20999999999999996,4,4,12,4,12,40.616883116883116
Sylveon,10,15,15,820,25,84.06,1.160000000000001,0.20999999999999996,4,4,12,4,12,40.50802139037433
Sylveon,15,10,10,820,24,82.26,1.1799999999999997,0.22999999999999998,4,4,12,4,12,40.616883116883116
